INDEX,targetlat,targetlon,GPSINDEX,GPS_TIME,Date_time,DATE_only,Source,RE_SIGHTING,RESIGHTING_no,SPECIES,groupid,RADIALDIST,ESTIMATEDA,ASPECTVALU,THEO,BINOC,photoid,LOWNUMBER,BESTNUMBER,HIGHNUMBER,CALVES,CUE,BEHAVIOUR,COMMENT,DATE,BUTTONREF,vardir,#_SUB_GR,#_ANIMAL,SPAC,CALF_ASSOC,LINE,SYN,MIL,DIST,BR,SH,LOG,TS,IC,TORPEDO,FLUKES,HB,PAIRED,RESIGHTING,TIME,year,vessel,focal_follow,interval,SEA_Land_no,,,,
595,38.663114,-27.312347,548864,7/30/15 17:55,7/30/15 17:55,7/30/15,sea,resighting,540,Gg,,50,230,150,0,0,0,4,4,4,0,,NT    ,,7/30/15 17:55,2/9/17 0:00,-1,2,10,1,0,0,1,50,20,,,1,,,,,,0,6158,17:55:22,2015,atlantida,,,,,,,
596,38.663637,-27.312124,548864,7/30/15 18:03,7/30/15 18:03,7/30/15,sea,resighting,540,Gg,,40,315,270,0,0,0,4,4,4,0,,NT    ,,7/30/15 18:03,2/10/17 0:00,-1,2,10,1,0,2,1,0,20,,,,,,,,,0,6159,18:03:26,2015,atlantida,,,,,,,
597,38.663882,-27.311926,548864,7/30/15 18:07,7/30/15 18:07,7/30/15,sea,resighting,540,Gg,,60,345,310,0,0,0,4,4,4,0,,NT    ,several animals seem to have dissapeard in the last 15 min. several common dolphins pass rv          ,7/30/15 18:07,2/11/17 0:00,-1,2,6,1,0,2,2,0,40,,,,,,,,,0,6160,18:07:19,2015,atlantida,,,,,,,
598,38.663695,-27.311742,548864,7/30/15 18:10,7/30/15 18:10,7/30/15,sea,resighting,540,Gg,,40,5,280,0,0,0,4,4,4,0,,NT    ,,7/30/15 18:10,2/12/17 0:00,-1,2,6,1,0,0,3,0,30,,,,,,,,,0,6161,18:10:35,2015,atlantida,,,,,,,
599,38.662794,-27.312245,548864,7/30/15 18:16,7/30/15 18:16,7/30/15,sea,resighting,540,Gg,,70,200,290,0,0,0,4,4,4,0,,NT    ,,7/30/15 18:16,2/13/17 0:00,-1,2,10,1,0,0,3,0,30,,,,,,,,,0,6162,18:16:02,2015,atlantida,,,,,,,
600,38.662778,-27.312035,548864,7/30/15 18:22,7/30/15 18:22,7/30/15,sea,resighting,540,Gg,,65,185,110,0,0,0,4,4,4,0,,NT    ,,7/30/15 18:22,2/14/17 0:00,-1,2,10,1,0,0,1,0,10,,,,,,,,,0,6163,18:22:54,2015,atlantida,,,,,,,
601,38.663629,-27.312301,548864,7/30/15 18:49,7/30/15 18:49,7/30/15,sea,resighting,540,Gg,,50,300,85,0,0,0,10,10,10,0,,MI    ,lost the animals twice in glare                                                                      ,7/30/15 18:49,2/15/17 0:00,0,1,10,2,0,0,0,50,0,,,,,,,,,0,6164,18:49:09,2015,atlantida,,,,,,,
602,38.6637,-27.311332,548864,7/30/15 18:53,7/30/15 18:53,7/30/15,sea,resighting,540,Gg,,60,40,40,0,0,0,,,,0,,,,7/30/15 18:53,2/16/17 0:00,0,,,,0,,,,,,,,,,1,,,0,6165,18:53:19,2015,atlantida,,,,,,,
603,38.663663,-27.311294,548864,7/30/15 18:54,7/30/15 18:54,7/30/15,sea,resighting,540,Gg,,60,45,350,0,0,0,9,9,9,0,,NT    ,,7/30/15 18:54,2/17/17 0:00,0,1,9,2,0,0,0,0,0,,,,,,1,,,0,6166,18:54:09,2015,atlantida,,,,,,,
794,38.653932,-27.300148,1164854,7/30/15 13:26,7/30/15 13:26,7/30/15,sea,resighting,584,Gg,,95,50,170,0,0,0,,8,,0,,RE    ,584,7/30/15 13:26,5031,0,1,8,2,0,0,2,30,0,,,,,,,,,0,6357,13:26:02,2015,orion,,,,,,,
795,38.654695,-27.299688,1164988,7/30/15 13:28,7/30/15 13:28,7/30/15,sea,resighting,584,Gg,,155,80,120,0,0,0,,4,,0,,RE    ,,7/30/15 13:28,5032,0,3,8,1,0,2,3,0,30,,,,,,,,,-1,6358,13:28:18,2015,orion,,,,,,,
796,38.654125,-27.299025,1165187,7/30/15 13:31,7/30/15 13:31,7/30/15,sea,resighting,584,Gg,,130,90,160,0,0,0,,4,,0,,RE    ,,7/30/15 13:31,5033,0,3,8,1,0,2,2,0,30,,,,,,,,,-1,6359,13:31:40,2015,orion,,,,,,,
797,38.653096,-27.29828,1165372,7/30/15 13:34,7/30/15 13:34,7/30/15,sea,resighting,584,Gg,,135,100,140,0,0,0,,4,,0,,RE    ,,7/30/15 13:34,5034,0,3,8,1,0,2,3,0,50,,,,,,,,,-1,6360,13:34:49,2015,orion,,,,,,,
798,38.652234,-27.29733,1165556,7/30/15 13:37,7/30/15 13:37,7/30/15,sea,resighting,584,Gg,,130,80,165,0,0,0,,4,,0,,RE    ,,7/30/15 13:37,5035,0,3,8,1,0,2,2,0,55,,,,,,,,,-1,6361,13:37:56,2015,orion,,,,,,,
799,38.65105,-27.29696,1165741,7/30/15 13:41,7/30/15 13:41,7/30/15,sea,resighting,584,Gg,,120,100,165,0,0,0,,3,,0,,RE    ,SPREAD INTO THREE SMALL SUBGROUPS OF 2-3 INDS                                                        ,7/30/15 13:41,5036,0,3,8,1,0,2,1,0,40,,,,,,,,,-1,6362,13:41:03,2015,orion,,,,,,,
800,38.649658,-27.296074,1165972,7/30/15 13:44,7/30/15 13:44,7/30/15,sea,resighting,584,Gg,,110,85,185,0,0,0,,5,,0,,RE    ,FOCAL GROUP IS 3-5 WHITES                                                                            ,7/30/15 13:44,5037,0,3,8,1,0,2,3,0,40,,,,,,,,,-1,6363,13:44:58,2015,orion,,,,,,,
801,38.648795,-27.29599,1166168,7/30/15 13:48,7/30/15 13:48,7/30/15,sea,resighting,584,Gg,,90,90,185,0,0,0,,4,,0,,RE    ,SECOND SUBGROUP IS ONE DARK AD AND ONE YAD                                                           ,7/30/15 13:48,5038,0,3,8,1,0,2,3,0,20,,,,,,,,,-1,6364,13:48:17,2015,orion,,,,,,,
802,38.647363,-27.295498,1166429,7/30/15 13:52,7/30/15 13:52,7/30/15,sea,resighting,584,Gg,,95,60,180,0,0,0,,4,,0,,RE    ,,7/30/15 13:52,5039,0,3,8,1,0,2,2,0,30,,,,,,,,,-1,6365,13:52:41,2015,orion,,,,,,,
803,38.646506,-27.29565,1166567,7/30/15 13:55,7/30/15 13:55,7/30/15,sea,resighting,584,Gg,,90,90,180,0,0,0,,4,,0,,RE    ,THIRD SUBGROUP IS ONE WHITE ONE MARBLE                                                               ,7/30/15 13:55,5040,0,3,8,1,0,2,1,0,40,,,,,,,,,-1,6366,13:55:01,2015,orion,,,,,,,
804,38.645887,-27.296112,1166725,7/30/15 13:57,7/30/15 13:57,7/30/15,sea,resighting,584,Gg,,85,95,220,0,0,0,,4,,0,,RE    ,,7/30/15 13:57,5041,0,3,8,1,0,2,3,0,35,,,,,,,,,-1,6367,13:57:41,2015,orion,,,,,,,
805,38.644931,-27.297491,1166897,7/30/15 14:00,7/30/15 14:00,7/30/15,sea,resighting,584,Gg,,145,140,275,0,0,0,,4,,0,,RE    ,,7/30/15 14:00,5042,0,3,8,1,0,2,2,0,40,,,,,,,,,-1,6368,14:00:35,2015,orion,,,,,,,
806,38.646535,-27.297075,1167160,7/30/15 14:05,7/30/15 14:05,7/30/15,sea,resighting,584,Gg,,155,80,0,0,0,0,,4,,0,,RE    ,,7/30/15 14:05,5043,0,3,8,1,0,2,2,0,40,,,,,,,,,-1,6369,14:05:03,2015,orion,,,,,,,
807,38.650787,-27.298935,1167674,7/30/15 14:13,7/30/15 14:13,7/30/15,sea,resighting,584,Gg,,175,60,330,0,0,0,,4,,0,,RE    ,,7/30/15 14:13,5044,0,3,8,1,0,2,1,0,40,,,,,,,,,-1,6370,14:13:44,2015,orion,,,,,,,
808,38.651957,-27.301627,1167924,7/30/15 14:17,7/30/15 14:17,7/30/15,sea,resighting,584,Gg,,90,70,305,0,0,0,,6,,0,,RE    ,,7/30/15 14:17,5045,0,2,8,1,0,0,1,0,45,,,,,,,,,0,6371,14:17:58,2015,orion,,,,,,,
809,38.653113,-27.303893,1168156,7/30/15 14:21,7/30/15 14:21,7/30/15,sea,resighting,584,Gg,,80,35,285,0,0,0,,4,,0,,RE    ,,7/30/15 14:21,5046,0,3,8,1,0,2,1,0,25,,,,,,,,,-1,6372,14:21:53,2015,orion,,,,,,,
810,38.653963,-27.306581,1168497,7/30/15 14:27,7/30/15 14:27,7/30/15,sea,resighting,584,Gg,,120,20,300,0,0,0,,4,,0,,RE    ,,7/30/15 14:27,5047,0,3,8,1,0,2,1,0,30,,,,,,,,,-1,6373,14:27:38,2015,orion,,,,,,,
811,38.653764,-27.308452,1168643,7/30/15 14:30,7/30/15 14:30,7/30/15,sea,resighting,584,Gg,,35,20,300,0,0,0,,8,,0,,RE    ,GROUP MOVED FURTHER APART IN PAIRS                                                                   ,7/30/15 14:30,5048,0,1,8,3,0,0,1,0,0,,,,,,,,,-1,6374,14:30:07,2015,orion,,,,,,,
812,38.656231,-27.310879,1168963,7/30/15 14:35,7/30/15 14:35,7/30/15,sea,resighting,584,Gg,,110,25,300,0,0,0,,8,,0,,RE    ,,7/30/15 14:35,5049,0,1,8,2,0,0,1,0,0,,,,,,,,,-1,6375,14:35:33,2015,orion,,,,,,,
813,38.657273,-27.311544,1169156,7/30/15 14:38,7/30/15 14:38,7/30/15,sea,resighting,584,Gg,,145,50,130,0,0,0,,8,,0,,ST    ,,7/30/15 14:38,5050,0,1,8,2,0,0,1,0,0,,,,,,,,,-1,6376,14:38:48,2015,orion,,,,,,,
814,38.657299,-27.309892,1169322,7/30/15 14:41,7/30/15 14:41,7/30/15,sea,resighting,584,Gg,,135,50,200,0,0,0,,8,,0,,ST    ,,7/30/15 14:41,5051,0,8,8,2,0,0,1,0,0,,,,,,,,,-1,6377,14:41:36,2015,orion,,,,,,,
815,38.657031,-27.310812,1169545,7/30/15 14:45,7/30/15 14:45,7/30/15,sea,resighting,584,Gg,,85,120,200,0,0,0,,6,,0,,ST    ,,7/30/15 14:45,5052,0,2,8,2,0,0,1,0,50,,,,,,,,,-1,6378,14:45:23,2015,orion,,,,,,,
816,38.655788,-27.311026,1169733,7/30/15 14:48,7/30/15 14:48,7/30/15,sea,resighting,584,Gg,,220,115,180,0,0,0,,6,,0,,ST    ,,7/30/15 14:48,5053,0,2,8,2,0,0,1,0,40,,,,,,,,,-1,6379,14:48:33,2015,orion,,,,,,,
817,38.654152,-27.31109,1170088,7/30/15 14:54,7/30/15 14:54,7/30/15,sea,resighting,584,Gg,,90,30,210,0,0,0,,8,,0,,RE    ,,7/30/15 14:54,5054,-1,1,8,2,0,0,1,10,0,,,,,,,,,-1,6380,14:54:33,2015,orion,,,,,,,
818,38.653641,-27.311208,1170365,7/30/15 14:59,7/30/15 14:59,7/30/15,sea,resighting,584,Gg,,90,30,280,0,0,0,,8,,0,,RE    ,584,7/30/15 14:59,5055,0,1,8,2,0,0,0,0,0,,,,,,,,,-1,6381,14:59:13,2015,orion,,,,,,,
819,38.65423,-27.311321,1170488,7/30/15 15:01,7/30/15 15:01,7/30/15,sea,resighting,584,Gg,,125,25,320,0,0,0,,8,,0,,RE    ,584,7/30/15 15:01,5056,0,1,8,2,0,0,2,0,0,,,5,,,,,,-1,6382,15:01:19,2015,orion,,,,,,,
820,38.654992,-27.311315,1170625,7/30/15 15:03,7/30/15 15:03,7/30/15,sea,resighting,584,Gg,,155,30,320,0,0,0,,8,,0,,RE    ,,7/30/15 15:03,5057,0,1,8,2,0,0,1,0,0,,,2,,,,,,-1,6383,15:03:37,2015,orion,,,,,,,
821,38.655651,-27.311921,1170816,7/30/15 15:06,7/30/15 15:06,7/30/15,sea,resighting,584,Gg,,155,45,325,0,0,0,,8,,0,,RE    ,,7/30/15 15:06,5058,0,1,8,2,0,0,1,0,0,,,,,,,,,-1,6384,15:06:51,2015,orion,,,,,,,
822,38.657508,-27.31249,1170980,7/30/15 15:09,7/30/15 15:09,7/30/15,sea,resighting,584,Gg,,250,20,40,0,0,0,,6,,0,,FT    ,"6 INDS HI SPEED SURFACING TOWARD SHORE, 2 MAINTAINED COURSE                                          ",7/30/15 15:09,5059,0,1,6,3,0,2,5,0,300,,,,,,,,,0,6385,15:09:38,2015,orion,,,,,,,
823,38.660619,-27.310379,1171244,7/30/15 15:14,7/30/15 15:14,7/30/15,sea,resighting,584,Gg,,100,30,300,0,0,0,,6,,0,,SO    ,"ALLHI SPEED SURFACING ABREAST, VARIOUS DIRECTIONS                                                    ",7/30/15 15:14,5060,-1,1,6,2,0,1,5,0,400,,,,,,,,,0,6386,15:14:05,2015,orion,,,,,,,
824,38.660571,-27.31161,1171372,7/30/15 15:16,7/30/15 15:16,7/30/15,sea,resighting,584,Gg,,125,260,190,0,0,0,,6,,0,,SO    ,CONSTANT HI SPEED SURFACINGS IN LINE                                                                 ,7/30/15 15:16,5061,-1,1,6,2,0,1,3,0,,2,,,,3,,,,0,6387,15:16:15,2015,orion,,,,,,,
825,38.659674,-27.311706,1171503,7/30/15 15:18,7/30/15 15:18,7/30/15,sea,resighting,584,Gg,,60,260,230,0,0,0,,7,,0,,SO    ,CONT HIN SPEED SURFACE CHASING                                                                       ,7/30/15 15:18,5062,-1,1,7,1,0,0,2,30,,2,,,,2,,,,0,6388,15:18:28,2015,orion,,,,,,,
826,38.658724,-27.312561,1171688,7/30/15 15:21,7/30/15 15:21,7/30/15,sea,resighting,584,Gg,,70,265,170,0,0,0,,8,,0,,SO    ,SOME SURFACEB RUSHES BUT NO BIG CHASE                                                                ,7/30/15 15:21,5063,-1,1,8,2,0,0,2,80,0,,,,1,4,,,,0,6389,15:21:35,2015,orion,,,,,,,
827,38.658042,-27.314109,1171856,7/30/15 15:24,7/30/15 15:24,7/30/15,sea,resighting,584,Gg,,90,295,220,0,0,0,,6,,0,,SO    ,FOCAL GROUP IS IN SOCIAL EVENT MOSTLY WHITES ONE DARK                                                ,7/30/15 15:24,5064,-1,2,8,1,0,0,2,50,80,,,,,1,,,,0,6390,15:24:26,2015,orion,,,,,,,
828,38.657444,-27.315687,1172021,7/30/15 15:27,7/30/15 15:27,7/30/15,sea,resighting,584,Gg,,90,320,230,0,0,0,,6,,0,,SO    ,STILL SOCIALISING BUT WITH LESS INTENSITY                                                            ,7/30/15 15:27,5065,0,2,8,1,0,0,2,50,50,,,,,1,,,,0,6391,15:27:14,2015,orion,,,,,,,
829,38.658135,-27.319036,1172203,7/30/15 15:30,7/30/15 15:30,7/30/15,sea,resighting,584,Gg,,250,310,310,0,0,0,,6,,0,,SO    ,,7/30/15 15:30,5066,-1,2,8,2,0,2,3,10,50,,,,,1,,,,0,6392,15:30:19,2015,orion,,,,,,,
830,38.659048,-27.321138,1172380,7/30/15 15:33,7/30/15 15:33,7/30/15,sea,resighting,584,Gg,,120,0,300,0,0,0,,4,,0,,ST    ,POTENTIALLY BACK TO PRE-PB BEHAVIOR                                                                  ,7/30/15 15:33,5067,0,3,8,1,0,2,3,0,50,,,,,,,,,0,6393,15:33:19,2015,orion,,,,,,,
831,38.660696,-27.323649,1172638,7/30/15 15:37,7/30/15 15:37,7/30/15,sea,resighting,584,Gg,,140,5,305,0,0,0,,8,,0,,ST    ,,7/30/15 15:37,5068,0,1,8,2,0,0,1,0,0,,,,,,,,,-1,6394,15:37:41,2015,orion,,,,,,,
832,38.662996,-27.326628,1172899,7/30/15 15:42,7/30/15 15:42,7/30/15,sea,resighting,584,Gg,,180,10,300,0,0,0,,8,,0,,RE    ,,7/30/15 15:42,5069,0,1,8,2,0,0,2,0,0,,,,,,,,,-1,6395,15:42:05,2015,orion,,,,,,,
833,38.66378,-27.327047,1173017,7/30/15 15:44,7/30/15 15:44,7/30/15,sea,resighting,584,Gg,,95,40,120,0,0,0,,8,,0,,RE    ,GROUP TURNED AROUND                                                                                  ,7/30/15 15:44,5070,0,1,8,2,0,0,1,10,0,,,,,,,,,0,6396,15:44:06,2015,orion,,,,,,,
834,38.663306,-27.325735,1173220,7/30/15 15:47,7/30/15 15:47,7/30/15,sea,resighting,584,Gg,,150,60,120,0,0,0,,8,,0,,ST    ,                                                                                                     ,7/30/15 15:47,5071,0,1,8,2,0,0,1,0,0,,,,,,,,,-1,6397,15:47:32,2015,orion,,,,,,,
835,38.663091,-27.322646,1173414,7/30/15 15:50,7/30/15 15:50,7/30/15,sea,resighting,584,Gg,,155,55,110,0,0,0,,,,0,,ST    ,,7/30/15 15:50,5072,0,1,8,2,0,0,1,0,0,,,,,,,,,0,6398,15:50:48,2015,orion,,,,,,,
836,38.662212,-27.320952,1173610,7/30/15 15:54,7/30/15 15:54,7/30/15,sea,resighting,584,Gg,,135,40,120,0,0,0,,8,,0,,ST    ,,7/30/15 15:54,5073,0,1,8,2,0,0,1,0,0,,,,,,,,,-1,6399,15:54:08,2015,orion,,,,,,,
837,38.660886,-27.319176,1173815,7/30/15 15:57,7/30/15 15:57,7/30/15,sea,resighting,584,Gg,,140,60,140,0,0,0,,4,,0,,ST    ,                                                                                                     ,7/30/15 15:57,5074,0,3,8,1,0,2,3,0,40,,,,,,,,,-1,6400,15:57:36,2015,orion,,,,,,,
838,38.659313,-27.316942,1173994,7/30/15 16:00,7/30/15 16:00,7/30/15,sea,resighting,584,Gg,,130,75,150,0,0,0,,4,,0,,ST    ,,7/30/15 16:00,5075,0,3,8,1,0,2,1,0,40,,,,,,,,,-1,6401,16:00:38,2015,orion,,,,,,,
839,38.657885,-27.314659,1174198,7/30/15 16:04,7/30/15 16:04,7/30/15,sea,resighting,584,Gg,,145,60,140,0,0,0,,8,,0,,ST    ,                                                                                                     ,7/30/15 16:04,5076,0,1,8,3,0,0,1,0,0,,,,,,,,,-1,6402,16:04:04,2015,orion,,,,,,,
840,38.656837,-27.313352,1174370,7/30/15 16:07,7/30/15 16:07,7/30/15,sea,resighting,584,Gg,,130,50,130,0,0,0,,8,,0,,ST    ,,7/30/15 16:07,5077,0,1,8,3,0,0,1,0,0,,,,,,,,,-1,6403,16:07:00,2015,orion,,,,,,,
841,38.655323,-27.311508,1174556,7/30/15 16:10,7/30/15 16:10,7/30/15,sea,resighting,584,Gg,,130,60,150,0,0,0,,8,,0,,ST    ,584,7/30/15 16:10,5078,0,1,8,3,0,0,1,0,0,,,,,,,,,-1,6404,16:10:09,2015,orion,,,,,,,
842,38.653736,-27.309235,1174755,7/30/15 16:13,7/30/15 16:13,7/30/15,sea,resighting,584,Gg,,145,80,150,0,0,0,,8,,0,,ST    ,,7/30/15 16:13,5079,0,1,8,3,0,0,1,0,0,,,,,,,,,-1,6405,16:13:31,2015,orion,,,,,,,
843,38.652832,-27.307487,1174921,7/30/15 16:16,7/30/15 16:16,7/30/15,sea,resighting,584,Gg,,140,70,180,0,0,0,,8,,0,,ST    ,,7/30/15 16:16,5080,0,1,8,2,0,0,1,0,0,,,,,,,,,0,6406,16:16:19,2015,orion,,,,,,,
844,38.651565,-27.304966,1175088,7/30/15 16:19,7/30/15 16:19,7/30/15,sea,resighting,584,Gg,,130,50,170,0,0,0,,6,,0,,ST    ,,7/30/15 16:19,5081,0,2,8,2,0,0,1,0,40,,,,,,,,,-1,6407,16:19:09,2015,orion,,,,,,,
845,38.650019,-27.302563,1175287,7/30/15 16:22,7/30/15 16:22,7/30/15,sea,resighting,584,Gg,,110,45,170,0,0,0,,6,,0,,ST    ,,7/30/15 16:22,5082,0,2,8,2,0,0,1,0,50,,,,,,,,,-1,6408,16:22:31,2015,orion,,,,,,,
846,38.648816,-27.300578,1175468,7/30/15 16:25,7/30/15 16:25,7/30/15,sea,resighting,584,Gg,,135,60,160,0,0,0,,8,,0,,ST    ,,7/30/15 16:25,5083,0,1,8,2,0,0,1,0,0,,,,,,,,,-1,6409,16:25:34,2015,orion,,,,,,,
945,38.569775,-27.242136,1471825,8/17/15 10:21,8/17/15 10:21,8/17/15,sea,resighting,619,Gg,,200,0,40,0,0,0,,3,4,0,,FO    ,not sure if this is the white group with the tagged whale; torp may have been tagged ind             ,8/17/15 10:21,5215,0,2,4,,0,,,,,,,,,,1,,,0,6508,10:21:30,2015,orion,,,,,,,
947,38.568923,-27.243208,1471825,8/17/15 10:26,8/17/15 10:26,8/17/15,sea,resighting,619,Gg,,120,320,10,0,0,0,,3,,0,,ST    ,,8/17/15 10:26,5216,0,1,3,2,0,0,1,0,0,0,,,,,,,,0,6509,10:26:53,2015,orion,,,,,,,
946,38.569178,-27.241659,1471825,8/17/15 10:28,8/17/15 10:28,8/17/15,sea,resighting,619,Gg,,150,20,330,0,0,0,,1,,0,,ST    ,tag up from torp; close to 3 other in his group 619                                                  ,8/17/15 10:28,5217,0,2,4,5,0,0,0,0,200,,,,,,,,,0,6510,10:28:41,2015,orion,,,,,,,
948,38.567996,-27.242485,1471825,8/17/15 10:34,8/17/15 10:34,8/17/15,sea,resighting,619,Gg,,1,90,90,0,0,-1,,1,,0,,FO    ,"torp van tag van gister; tag is alone, others are 3 together;                                        ",8/17/15 10:34,5218,0,2,4,5,0,0,0,0,200,,,,,,1,,,0,6511,10:34:52,2015,orion,,,,,,,
949,38.568,-27.242486,1471825,8/17/15 10:37,8/17/15 10:37,8/17/15,sea,resighting,619,Gg,,1,60,60,0,0,0,,2,,0,,FO    ,"tag + 1; 1 maakt torp, tag arch out; torp footprint                                                  ",8/17/15 10:37,5219,0,1,2,3,0,0,0,20,0,,,,,,1,,,0,6512,10:37:57,2015,orion,,,,,,,
950,38.567575,-27.239086,1471825,8/17/15 10:44,8/17/15 10:44,8/17/15,sea,resighting,619,Gg,,300,90,90,0,0,0,,,,0,,,10 41 03 torp van tag! postfix; now at spwerby location                                              ,8/17/15 10:44,5220,0,,,,0,,,,,,,,,,1,,,0,6513,10:44:55,2015,orion,,,,,,,
247,38.568006,-27.242495,1471825,8/17/15 11:11,8/17/15 11:11,8/17/15,sea,sighting,619,Mb,,1,0,30,0,0,0,4,6,8,0,BY    ,NT    ,wp 104 is MB sighting location and time; this is posfix                                              ,8/17/15 11:11,5221,0,,,,,,,0,,,,,,,,,,,,11:11:49,2015,orion,,,,,,,
951,38.569089,-27.243033,1471825,8/17/15 11:23,8/17/15 11:23,8/17/15,sea,resighting,619,Gg,,130,330,100,0,0,0,,1,,0,,FO    ,"1 white torps; likely not tag, hear one beep shortly after                                           ",8/17/15 11:23,5222,0,,,5,0,0,0,0,0,,,,,,1,,,0,6514,11:23:50,2015,orion,,,,,,,
952,38.567988,-27.242496,1471825,8/17/15 11:28,8/17/15 11:28,8/17/15,sea,resighting,619,Gg,,1,170,170,0,0,0,,1,,0,,,percy; weak torp                                                                                     ,8/17/15 11:28,5223,0,,,,0,,,,,,,,,,1,,,0,6515,11:28:00,2015,orion,,,,,,,
953,38.56834,-27.240237,1471825,8/17/15 11:29,8/17/15 11:29,8/17/15,sea,resighting,619,Gg,,200,70,140,0,0,0,,2,,0,,FO    ,back w the rissos; an id not seen                                                                    ,8/17/15 11:29,5224,0,,,4,0,,,,,,,,,,1200,,,0,6516,11:29:46,2015,orion,,,,,,,
954,38.567682,-27.24272,1471825,8/17/15 11:36,8/17/15 11:36,8/17/15,sea,resighting,619,Gg,,40,200,120,0,0,-1,,2,,0,,FO    ,1 to nr 1 mr white                                                                                   ,8/17/15 11:36,5225,0,,,4,0,0,0,0,0,,,,,,1,,,0,6517,11:36:45,2015,orion,,,,,,,
955,38.56799,-27.242504,1471825,8/17/15 11:39,8/17/15 11:39,8/17/15,sea,resighting,619,Gg,,1,210,120,0,0,0,,1,,0,,FO    ,2nd animal close to mr whiteof last resight                                                          ,8/17/15 11:39,5226,0,,,,0,,,,,,,,,,1,,,0,6518,11:39:19,2015,orion,,,,,,,
956,38.565899,-27.244669,1471825,8/17/15 11:46,8/17/15 11:46,8/17/15,sea,resighting,619,Gg,,300,210,120,0,0,0,,1,,0,,ST    ,"close to pos of 1 marble in the group; tag not seen, beeps heard                                     ",8/17/15 11:46,5227,0,,,5,0,,,,,,,,,,,,,0,6519,11:46:19,2015,orion,,,,,,,
958,38.568006,-27.242495,1471825,8/17/15 11:55,8/17/15 11:55,8/17/15,sea,resighting,619,Gg,,1,0,0,0,0,0,,1,,0,,ST    ,fi of tagged whale; seen close to rv 3 times                                                         ,8/17/15 11:55,5228,0,,,,0,,,,,,,,,,,,,0,6520,11:55:31,2015,orion,,,,,,,
957,38.567991,-27.242488,1471825,8/17/15 12:08,8/17/15 12:08,8/17/15,sea,resighting,619,Gg,,1,120,120,0,0,0,,1,,0,,FO    ,nr 1 mr white; hear beeps of tag but no vis                                                          ,8/17/15 12:08,5229,0,,,,0,,,,,,,,,,1,,,0,6521,12:08:37,2015,orion,,,,,,,
959,38.567674,-27.243571,1471825,8/17/15 12:22,8/17/15 12:22,8/17/15,sea,resighting,619,Gg,,100,240,120,0,0,0,,4,,0,,FO    ,"mr white plus 1 mk + 1 dark yad;, mother dark adult; iolder calf; torp by mother (plus calf?)        ",8/17/15 12:22,5230,0,,,3,0,0,2,0,0,,,,,,1,,,0,6522,12:22:25,2015,orion,,,,,,,
960,38.567714,-27.242049,1471825,8/17/15 12:31,8/17/15 12:31,8/17/15,sea,resighting,619,Gg,,50,120,120,0,0,0,,2,,-1,,FO    ,prob mk from 618; mother torp; calf at surface; torp locatio                                         ,8/17/15 12:31,5231,0,1,2,2,0,,,,,,,,,,,,,0,6523,12:31:51,2015,orion,,,,,,,
961,38.567991,-27.242488,1471825,8/17/15 12:47,8/17/15 12:47,8/17/15,sea,resighting,619,Gg,,1,120,120,0,0,0,,2,,0,,FO    ,torp v mother footprint; calf aan opp                                                                ,8/17/15 12:47,5232,0,1,2,,0,,,,,,,,,,1,,,0,6524,12:47:09,2015,orion,,,,,,,
962,38.567991,-27.242488,1471825,8/17/15 12:58,8/17/15 12:58,8/17/15,sea,resighting,619,Gg,,1,120,120,0,0,0,,,,0,,,2e mkpaar v 618; mother torpws                                                                       ,8/17/15 12:58,5233,0,,,,0,,,,,,,,,,1,,,0,6525,12:58:15,2015,orion,,,,,,,
963,38.567158,-27.243366,1471825,8/17/15 13:08,8/17/15 13:08,8/17/15,sea,resighting,619,Gg,,120,210,110,0,0,0,,2,,0,,RE    ,pop up close to 219; tag 1 + 1 whit                                                                  ,8/17/15 13:08,5234,0,1,2,3,0,0,0,0,200,,,,,,,,,0,6526,13:08:34,2015,orion,,,,,,,
966,38.56707,-27.24447,1471825,8/17/15 13:33,8/17/15 13:33,8/17/15,sea,resighting,619,Gg,,200,230,160,0,0,0,12,12,16,-1,,RE    ,618 + 619 togetheer; started resting                                                                 ,8/17/15 13:33,5239,0,1,12,2,0,0,3,0,0,0,,,,,,,,-1,6531,13:33:22,2015,orion,,,,,,,
969,38.567259,-27.243582,1471825,8/17/15 14:36,8/17/15 14:36,8/17/15,sea,resighting,619,Gg,,125,220,330,0,0,0,4,4,6,0,,NT    ,reizend lint van 619 en aantal mk paren                                                              ,8/17/15 14:36,5241,0,2,6,2,0,0,0,0,2000,0,,,,,,,,0,6532,14:36:17,2015,orion,,,,,,,
971,38.587674,-27.23576,1471933,8/17/15 14:41,8/17/15 14:41,8/17/15,sea,resighting,619,Gg,,100,215,325,0,0,-1,,6,,0,,NT    ,the same 6; white plus 1 in front; then tag plus 1 plus 2; 1 mk trailing 100 m ehind                 ,8/17/15 14:41,5243,0,2,8,2,0,0,0,0,100,0,,,,,,,,0,6534,14:41:32,2015,orion,,,,,,,
972,38.589319,-27.237433,1472119,8/17/15 14:44,8/17/15 14:44,8/17/15,sea,resighting,619,Gg,,100,255,325,0,0,0,,6,,0,,NT    ,,8/17/15 14:44,5244,0,2,12,2,0,0,0,0,100,0,,,,,,,,0,6535,14:44:42,2015,orion,,,,,,,
